customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0862,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),36.9,1217.7,Yes
CUST0863,Female,0,No,Yes,47,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,Yes,Mailed check,66.67,3133.49,Yes
CUST0864,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,30.03,1411.41,No
CUST0865,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,53.61,2573.28,Yes
CUST0866,Male,0,No,Yes,63,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,57.92,3648.96,No
CUST0867,Female,1,No,Yes,60,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),66.56,3993.6,No
CUST0868,Male,0,No,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,No,Electronic check,66.66,1866.48,No
CUST0869,Female,0,No,No,38,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),45.7,1736.6,Yes
CUST0870,Male,1,No,No,25,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,105.02,2625.5,No
CUST0871,Female,0,Yes,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),55.55,888.8,No
CUST0872,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,42.96,3007.2,No
CUST0873,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),37.58,450.96,Yes
CUST0874,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),52.26,3553.68,No
CUST0875,Male,1,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,26.76,669.0,Yes
CUST0876,Female,0,Yes,No,48,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,23.29,1117.92,No
CUST0877,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,80.51,5313.66,No
CUST0878,Male,0,No,Yes,6,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),81.91,491.46,No
CUST0879,Male,0,Yes,Yes,57,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,72.96,4158.72,No
CUST0880,Male,0,No,Yes,48,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Mailed check,96.23,4619.04,No
CUST0881,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,23.92,1243.84,No
CUST0882,Male,1,Yes,No,64,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,113.6,7270.4,No
CUST0883,Female,0,No,Yes,61,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),29.51,1800.11,Yes
CUST0884,Female,0,No,No,16,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,87.4,1398.4,No
CUST0885,Male,0,No,Yes,42,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.34,1400.28,No
CUST0886,Male,0,No,Yes,24,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),107.99,2591.76,No
CUST0887,Female,0,Yes,Yes,2,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,71.07,142.14,No
CUST0888,Female,1,Yes,Yes,28,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),28.23,790.44,No
CUST0889,Male,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,81.67,2531.77,Yes
CUST0890,Male,0,No,No,25,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),20.91,522.75,No
CUST0891,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.6,1464.0,No
CUST0892,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,85.06,2041.44,No
CUST0893,Male,0,Yes,Yes,53,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),41.26,2186.78,No
CUST0894,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Electronic check,57.48,1551.96,No
CUST0895,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,20.78,1496.16,No
CUST0896,Female,0,Yes,Yes,55,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,89.37,4915.35,No
CUST0897,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Credit card (automatic),52.27,3345.28,No
CUST0898,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),77.16,3086.4,Yes
CUST0899,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),115.67,5783.5,No
CUST0900,Male,0,No,No,70,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,49.95,3496.5,Yes
CUST0901,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,No,Electronic check,119.02,3332.56,Yes
CUST0902,Female,0,No,No,18,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),83.27,1498.86,No
CUST0903,Male,0,Yes,Yes,65,No,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),44.21,2873.65,Yes
CUST0904,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),63.68,2547.2,Yes
CUST0905,Female,0,No,No,44,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),94.05,4138.2,No
CUST0906,Female,0,Yes,Yes,14,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,64.65,905.1,Yes
CUST0907,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),26.85,53.7,No
CUST0908,Male,0,Yes,No,10,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),36.86,368.6,Yes
CUST0909,Female,1,Yes,Yes,52,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,99.13,5154.76,No
CUST0910,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),84.84,3817.8,No
CUST0911,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),76.98,2232.42,No
CUST0912,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,36.76,2058.56,No
CUST0913,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,103.78,1764.26,No
CUST0914,Female,0,Yes,Yes,50,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),116.07,5803.5,Yes
CUST0915,Female,1,No,No,47,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,24.09,1132.23,No
CUST0916,Female,0,No,Yes,65,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),27.8,1807.0,No
CUST0917,Female,0,No,No,7,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),108.47,759.29,No
CUST0918,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),101.56,2132.76,No
CUST0919,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,81.79,408.95,Yes
CUST0920,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),114.5,6412.0,No
CUST0921,Male,0,Yes,Yes,35,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,84.64,2962.4,Yes
CUST0922,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),41.6,2329.6,No
CUST0923,Male,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,92.86,4457.28,No
CUST0924,Male,1,No,No,44,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,No,Electronic check,84.57,3721.08,No
CUST0925,Male,1,No,No,65,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Mailed check,118.57,7707.05,No
CUST0926,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),41.39,1821.16,No
CUST0927,Female,1,Yes,No,19,No,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,79.79,1516.01,No
CUST0928,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),98.02,6175.26,Yes
CUST0929,Male,1,No,Yes,66,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,No,Electronic check,53.9,3557.4,No
CUST0930,Male,0,No,Yes,2,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,57.97,115.94,No
CUST0931,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,108.79,5765.87,No
CUST0932,Male,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,60.42,3806.46,No
CUST0933,Male,0,No,No,39,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,82.47,3216.33,No
CUST0934,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.92,6317.36,No
CUST0935,Male,0,No,Yes,54,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.98,2212.92,Yes
CUST0936,Female,0,No,Yes,61,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),118.19,7209.59,No
CUST0937,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),90.2,270.6,No
CUST0938,Female,0,Yes,No,59,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,69.61,4106.99,No
CUST0939,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,63.09,1829.61,No
CUST0940,Female,1,Yes,Yes,1,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,115.44,115.44,No
CUST0941,Male,0,No,Yes,61,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,40.57,2474.77,No
CUST0942,Female,0,No,No,48,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,51.17,2456.16,No
CUST0943,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),50.78,406.24,No
CUST0944,Male,1,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,48.9,1467.0,No
CUST0945,Male,0,No,No,60,No,No,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,66.85,4011.0,Yes
CUST0946,Male,0,Yes,Yes,47,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),118.92,5589.24,No
CUST0947,Female,0,Yes,No,24,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,108.88,2613.12,No
CUST0948,Female,1,Yes,Yes,35,No,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.79,1847.65,Yes
CUST0949,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Electronic check,62.29,436.03,No
CUST0950,Male,0,Yes,No,72,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,86.95,6260.4,Yes
CUST0951,Female,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,21.72,1238.04,Yes
CUST0952,Male,1,No,Yes,44,Yes,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Credit card (automatic),102.02,4488.88,No
CUST0953,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,107.98,6586.78,No
CUST0954,Male,0,No,Yes,38,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,105.72,4017.36,Yes
CUST0955,Male,1,No,Yes,57,No,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),57.51,3278.07,Yes
CUST0956,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,66.2,4170.6,Yes
CUST0957,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),21.24,913.32,No
CUST0958,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,No,Mailed check,59.94,1678.32,Yes
CUST0959,Male,0,No,No,58,No,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),66.04,3830.32,No
CUST0960,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),110.7,7749.0,No
CUST0961,Male,0,No,Yes,8,No,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.4,875.2,No
CUST0962,Female,0,Yes,No,5,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),116.61,583.05,No
CUST0963,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Mailed check,108.51,3038.28,No
CUST0964,Male,1,No,No,57,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,20.82,1186.74,No
CUST0965,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),84.15,1346.4,No
CUST0966,Male,1,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),26.82,402.3,No
CUST0967,Female,0,No,Yes,2,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,47.26,94.52,No
CUST0968,Female,1,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),77.83,1556.6,Yes
CUST0969,Male,0,No,No,63,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),90.06,5673.78,No
CUST0970,Female,0,No,No,35,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),85.46,2991.1,No
CUST0971,Male,0,No,No,61,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),24.91,1519.51,No
CUST0972,Male,1,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),30.36,1244.76,No
CUST0973,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Electronic check,32.86,1347.26,No
CUST0974,Female,0,No,No,60,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),29.14,1748.4,Yes
CUST0975,Female,0,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),37.82,453.84,Yes
CUST0976,Female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),88.85,888.5,No
CUST0977,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,103.08,5463.24,No
CUST0978,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,60.88,913.2,No
CUST0979,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.28,624.96,No
CUST0980,Female,0,No,No,58,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Electronic check,40.0,2320.0,No
CUST0981,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,117.33,6570.48,Yes
CUST0982,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,55.0,2145.0,No
CUST0983,Male,0,No,No,58,Yes,Yes,DSL,No,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,104.59,6066.22,Yes
CUST0984,Female,0,No,No,1,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Mailed check,114.54,114.54,No
CUST0985,Female,0,No,Yes,9,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,106.47,958.23,No
CUST0986,Female,0,No,Yes,43,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),26.71,1148.53,No
CUST0987,Female,0,Yes,Yes,10,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),85.03,850.3,No
CUST0988,Female,0,Yes,Yes,1,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.01,32.01,No
CUST0989,Female,0,No,No,49,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),20.57,1007.93,Yes
CUST0990,Female,0,No,Yes,11,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),25.18,276.98,No
CUST0991,Female,0,Yes,Yes,22,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,One year,No,Credit card (automatic),111.61,2455.42,No
CUST0992,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.85,1884.45,No
CUST0993,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),42.58,2597.38,No
CUST0994,Female,0,No,Yes,61,Yes,No phone service,No,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),74.71,4557.31,No
CUST0995,Male,0,No,Yes,37,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),115.5,4273.5,Yes
CUST0996,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),69.67,4598.22,Yes
CUST0997,Female,0,No,Yes,37,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),59.36,2196.32,No
CUST0998,Female,0,No,No,66,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),68.32,4509.12,Yes
CUST0999,Male,1,No,No,60,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),99.02,5941.2,No
